age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
23,25,70919,668,381,445,508,850,14,0,0,40,253
55,25,266343,820,807,31,862,850,14,0,0,46,253
28,25,87239,2361,807,445,862,850,14,0,0,50,253
31,1539,236487,668,381,31,508,850,521,0,0,40,599
30,25,224147,820,381,1239,846,1381,14,0,0,40,253
23,25,197200,668,381,31,846,850,14,0,0,60,253
19,25,124265,820,381,636,846,850,14,0,0,50,253
22,25,79980,2361,381,636,846,850,14,0,0,25,253
50,25,128814,820,1932,340,837,850,521,0,0,25,253
64,597,208862,820,807,63,862,850,14,0,0,50,253
21,25,51262,820,381,340,846,850,14,0,0,35,253
75,634,98116,2361,1032,636,508,850,14,0,0,40,253
29,25,82393,820,381,393,846,338,14,0,0,40,599
47,25,57534,2361,807,734,862,850,14,0,0,40,253
20,25,218962,820,381,393,508,850,14,0,0,40,253
33,25,204752,820,381,340,846,850,14,0,0,40,253
45,25,243631,19,807,31,862,338,14,0,0,45,203
41,25,170299,1135,1932,31,837,850,521,0,0,43,253
23,25,60331,820,381,393,846,850,14,0,0,40,253
38,25,269318,668,807,1341,862,850,14,5178,0,50,253
67,434,132819,2361,807,632,862,850,14,0,0,41,253
21,25,119665,2361,381,80,846,850,14,0,0,35,253
38,25,150057,2361,381,31,508,850,14,0,0,45,253
31,25,128567,820,807,734,862,850,14,0,0,40,253
19,597,230874,2361,381,63,846,850,521,0,0,40,253
59,575,148526,2361,807,636,862,850,14,0,0,40,253
36,25,160192,820,381,340,508,850,14,0,0,40,253
50,1539,74660,2361,1032,31,837,850,14,0,0,40,253
60,634,142494,543,807,734,862,850,14,0,0,40,253
30,25,122042,702,807,445,862,850,14,0,0,45,253
28,634,37088,668,381,636,508,850,14,0,0,50,253
36,25,61778,2361,807,734,862,850,14,0,0,60,253
21,597,176356,2361,381,63,846,850,521,0,0,10,599
27,25,123302,820,807,340,862,850,14,0,0,40,745
18,25,89760,735,381,340,846,850,521,0,0,20,253
44,1539,165304,2361,807,445,862,850,14,0,1485,40,253
56,25,104945,1150,807,340,862,1381,14,0,0,40,253
51,634,192973,668,807,632,862,1381,14,0,0,40,253
48,25,97863,668,807,31,862,850,14,0,0,45,910
31,25,73585,1135,807,31,862,850,14,0,0,45,253
35,25,29145,1135,381,1239,508,850,14,0,0,40,253
35,25,175232,820,1932,769,1274,850,14,0,0,40,253
36,25,325374,2361,807,734,862,850,14,0,0,40,253
47,575,107231,1915,807,734,862,850,14,0,1672,65,253
23,25,129345,2361,381,340,508,850,14,0,0,25,253
21,25,228395,2361,381,636,1274,1381,521,0,0,20,253
49,25,452402,2361,1597,445,837,1381,521,0,0,60,253
51,634,338260,894,807,31,862,850,14,15024,0,60,253
46,25,165138,1135,807,734,862,850,14,0,0,40,253
31,25,109055,820,807,428,862,850,14,3137,0,45,253
27,25,193122,820,807,393,862,850,14,0,0,40,253
56,597,425497,1915,807,63,862,850,14,0,0,20,253
48,25,191858,2361,807,734,862,850,14,0,0,40,253
30,25,297155,2361,1932,1341,837,1381,521,0,0,40,253
29,1539,181282,668,1932,31,508,850,14,0,0,50,253
50,625,111700,702,381,445,508,850,521,0,0,50,253
18,25,35065,820,381,1239,508,1381,14,0,0,35,253
37,25,298539,820,807,445,862,850,14,0,1902,55,253
51,575,95435,820,807,636,862,850,14,0,0,60,253
31,25,162160,820,807,734,862,850,14,0,0,47,253
29,25,176037,1135,1932,80,508,1381,14,14344,0,40,253
39,25,314007,543,807,734,862,850,14,0,2051,40,253
48,25,197683,2361,807,636,862,1381,14,0,0,40,253
44,25,242521,668,807,636,862,850,14,7688,0,50,253
39,25,290321,543,807,393,862,850,14,0,0,40,253
22,1539,44064,2324,381,769,846,850,14,0,0,35,253
27,597,174163,2361,807,63,484,850,521,0,0,40,253
42,25,374790,539,1932,734,508,850,14,0,0,40,253
18,25,231562,820,381,636,846,850,521,0,0,33,253
27,25,376150,2361,190,636,508,850,521,0,0,25,253
51,25,99987,543,1597,393,837,1381,521,0,0,40,253
27,575,120126,2361,807,445,862,850,14,0,0,40,253
60,575,33717,2324,807,428,862,850,14,0,0,50,253
36,25,132879,1090,807,769,862,850,14,0,0,40,910
45,25,304570,668,807,445,862,338,14,0,0,60,203
40,25,100292,820,807,636,862,850,14,0,0,52,253
63,25,117473,2361,807,31,862,850,14,4386,0,40,253
41,25,239833,820,190,1239,837,1381,14,0,0,50,253
53,597,155233,735,807,63,484,850,521,0,0,40,910
34,25,130369,820,1932,1239,837,850,521,1151,0,48,599
34,25,347166,2361,807,1341,862,850,14,0,0,40,253
31,25,502752,668,807,1341,484,850,521,0,0,40,253
22,434,255575,1915,381,31,508,850,521,0,0,15,253
49,25,277946,2361,807,445,862,850,14,0,0,50,253
43,597,214541,820,807,63,862,850,14,0,0,35,253
36,25,143123,894,807,31,862,850,14,0,0,50,253
27,25,69132,668,381,80,508,850,14,0,0,37,253
52,575,34973,820,807,428,862,850,14,0,1887,60,253
29,25,236992,820,807,340,862,1381,14,0,0,50,253
27,25,492263,543,1597,393,846,850,14,0,0,35,1565
42,25,180019,820,381,340,508,850,521,0,0,65,253
49,575,47086,668,1032,636,837,850,521,0,0,40,253
24,25,222853,2361,381,734,837,850,14,0,0,50,253
22,25,344176,820,381,636,837,850,14,0,0,20,253
30,575,223212,668,381,636,837,850,14,0,0,40,253
28,25,110981,2361,381,340,508,850,14,0,0,40,253
20,25,162688,1135,381,340,846,850,14,0,0,40,253
45,634,181307,894,807,31,862,850,14,15024,0,43,253
39,25,148903,820,1932,636,508,850,521,4687,0,50,253
43,25,306440,894,381,31,508,850,14,0,0,66,471
18,25,210311,820,381,636,846,850,521,0,0,20,253
53,25,127117,820,807,393,862,850,14,0,0,40,253
74,25,54732,2361,807,636,862,850,14,0,0,20,253
39,25,271521,668,807,31,862,338,14,0,0,48,427
33,597,216908,543,381,63,1274,850,14,0,0,40,253
49,25,543922,820,807,734,862,850,14,0,0,42,253
21,25,766115,543,807,769,862,850,14,0,0,35,253
65,597,52728,2361,807,63,862,850,14,0,0,40,253
39,25,284166,820,381,734,508,850,14,0,1564,50,253
49,25,122206,1135,807,636,862,850,14,0,0,25,253
20,597,95989,2361,381,63,846,850,521,0,0,40,253
47,25,334039,668,807,445,862,850,14,7298,0,44,253
46,575,225456,820,807,445,862,850,14,0,0,40,253
29,25,112847,1135,807,734,862,338,14,7298,0,32,253
61,575,171840,820,1032,31,837,850,521,0,0,16,253
48,25,180695,2361,1932,445,508,850,521,0,0,38,253
44,25,121012,539,1932,734,508,850,14,0,0,40,253
37,634,126569,668,807,734,862,850,14,0,0,60,253
45,25,227791,2361,807,636,862,850,14,0,1740,50,253
51,575,290290,668,807,31,862,850,14,0,0,45,253
33,1539,251521,668,381,445,508,850,521,0,0,50,253
55,575,41938,668,807,31,484,850,521,0,0,8,253
25,25,27678,2361,807,340,484,850,521,0,0,60,253
26,25,133756,820,1932,428,508,338,14,0,0,40,427
54,25,215990,820,807,445,862,850,14,0,0,40,253
38,25,461337,820,381,636,508,850,521,0,0,33,253
39,1539,344855,702,807,31,484,850,521,0,1977,20,253
20,434,214542,2361,381,31,846,850,14,0,0,40,253
30,25,258170,820,1932,1341,508,850,521,0,0,40,253
29,625,242147,820,1932,1341,508,1582,14,0,0,45,253
42,25,235700,820,1932,769,508,850,521,0,0,40,253
24,25,278130,1915,381,1341,508,850,14,0,0,40,253
36,25,261241,820,807,393,862,850,14,0,0,50,253
60,25,85995,702,807,1341,862,338,14,0,0,50,806
42,25,340885,820,1932,428,508,850,14,0,0,44,253
42,25,152889,543,807,734,862,850,14,0,0,45,253
46,25,195023,820,190,393,508,850,521,0,0,40,2126
52,434,109600,702,190,445,837,850,521,4787,0,44,253
27,597,249463,1135,807,63,862,850,14,0,0,20,253
43,25,158177,2361,1932,1341,837,1381,521,0,0,35,253
43,434,47818,668,381,31,508,850,521,0,0,40,253
27,25,391468,2324,1932,734,846,850,14,0,0,40,253
52,1539,199995,702,807,445,862,850,14,7298,0,60,253
31,25,231043,2361,807,1239,862,850,14,0,0,50,253
38,597,281768,1150,1932,63,837,1381,521,0,0,30,253
44,25,267790,539,381,340,837,1381,521,0,0,40,253
27,25,217379,2361,1932,31,846,850,521,0,0,40,253
50,25,421561,2361,1932,445,508,850,14,0,0,40,253
23,25,50953,2361,381,80,508,850,521,0,0,40,253
22,25,138504,2361,381,1341,837,1381,521,0,0,30,253
36,434,177064,2361,381,445,837,850,521,0,0,40,253
24,25,103064,668,381,80,508,850,521,3674,0,40,253
59,25,184493,2361,807,636,862,850,14,0,0,40,253
39,25,104089,1135,807,734,862,850,14,0,0,50,253
23,25,149204,668,381,445,846,850,14,0,0,40,253
37,25,405284,668,381,31,508,850,521,0,1340,42,253
25,1539,137296,1915,381,1341,846,1381,521,0,0,38,253
40,25,87771,820,807,734,484,850,521,0,1628,45,253
38,434,125499,668,807,31,862,338,14,7688,0,60,1096
31,25,59083,820,807,340,862,850,14,0,0,35,253
28,1539,138332,19,1932,31,508,850,521,0,0,40,253
24,25,198914,820,381,636,837,1381,14,0,0,25,253
46,1539,238162,1915,807,632,862,850,14,0,1887,50,253
29,25,123677,820,807,393,484,338,521,0,0,40,1034
38,625,325538,894,807,31,862,850,14,0,0,50,253
53,25,251063,2361,1597,445,837,1381,521,0,0,40,253
33,25,51471,820,807,80,484,850,521,0,1902,40,253
39,25,175681,668,807,31,862,1381,14,0,0,60,2334
44,25,165599,820,807,393,862,850,14,0,0,48,253
46,25,149640,668,1932,31,508,850,14,0,0,45,807
30,25,143526,668,381,636,846,850,14,0,0,40,253
24,25,211160,2361,807,636,862,850,14,0,0,40,253
29,25,342989,820,381,1341,846,850,521,0,0,40,253
62,575,173631,2361,807,445,862,850,14,0,0,70,253
25,25,141876,820,190,445,508,850,14,0,0,45,253
45,25,137604,2361,381,340,508,850,14,0,0,40,253
21,25,129232,2361,381,734,846,850,14,0,0,40,253
64,625,271550,2361,807,1239,862,850,14,0,0,40,253
39,25,456922,668,1932,80,508,850,14,0,0,40,253
60,25,232242,820,807,636,862,850,14,0,0,40,253
35,25,352188,820,381,80,508,850,14,0,0,40,253
27,25,114967,668,381,80,508,850,14,0,0,40,253
41,25,201981,820,1932,734,846,850,14,0,0,40,253
32,434,159247,702,807,31,862,850,14,0,0,50,253
24,25,125905,820,807,734,862,850,14,0,0,40,253
32,25,186824,668,807,734,862,850,14,0,0,40,253
42,1539,121012,2361,807,445,862,850,14,0,0,45,253
58,25,110844,702,1032,636,508,850,521,0,0,27,253
23,25,143003,702,807,31,862,338,14,0,1887,50,1096
31,625,59732,820,807,428,862,653,14,0,0,40,253
28,25,178489,668,381,445,837,1381,521,0,0,45,2334
41,597,252127,2361,1032,63,837,1381,521,0,0,20,253
37,25,109633,668,807,31,484,850,521,0,0,16,253
19,25,160811,820,381,636,846,850,14,0,0,38,253
27,575,365110,668,381,31,508,850,521,0,0,20,253
61,575,113080,539,807,636,862,850,14,0,0,58,253
39,25,206074,668,807,31,862,850,14,0,0,45,253
25,25,173062,668,381,769,837,1381,14,0,0,40,253
58,25,117273,2361,807,636,862,850,14,0,0,40,253
27,575,153805,2361,807,1239,1274,1582,14,0,0,50,2153
51,25,293802,534,807,769,862,1381,14,0,0,52,253
43,1539,153132,702,807,31,862,850,14,15024,0,40,253
46,25,166809,820,1932,1341,837,850,521,0,0,40,253
67,597,34122,534,807,63,862,850,14,0,0,40,253
50,1539,231725,820,807,769,862,850,14,0,0,40,253
20,25,63210,820,381,769,846,850,14,0,0,15,253
35,25,108293,668,1032,31,837,850,521,0,0,32,253
57,25,116878,1090,807,769,862,850,14,0,0,40,910
40,25,110622,894,807,1341,1274,338,521,0,0,40,427
42,1539,180318,543,381,428,837,850,14,0,0,35,253
67,634,112318,543,807,734,862,850,14,0,0,40,253
47,25,252079,668,807,393,862,850,14,7688,0,44,253
30,25,27153,820,381,769,508,850,14,0,0,50,253
26,25,73312,2324,381,393,837,850,521,0,0,15,253
51,25,145409,820,807,734,862,850,14,0,0,40,253
38,25,167882,2361,1032,340,1274,1381,521,0,0,45,1307
24,25,236696,820,807,769,846,850,14,0,0,35,253
48,575,28791,820,807,636,484,850,521,0,0,50,253
34,434,118551,668,807,80,846,850,521,5178,0,25,2334
70,25,187292,668,807,769,862,850,14,6418,0,40,253
35,25,189922,820,807,734,862,850,14,0,0,40,253
61,597,584259,702,807,63,862,850,14,0,0,2,253
26,25,173992,2361,807,734,862,850,14,0,0,45,253
64,25,253759,820,381,445,508,850,14,0,0,3,253
26,25,111243,820,381,1341,837,850,521,0,0,35,253
39,575,147850,820,807,1239,862,850,14,0,0,30,253
55,25,171015,2361,381,1341,846,850,521,0,0,36,253
23,25,118023,2361,381,445,508,850,14,0,0,45,2334
33,575,361497,820,807,734,862,850,14,0,0,40,253
31,25,137290,668,807,445,862,850,14,0,0,55,253
28,1539,401886,820,381,1341,1274,850,14,0,0,20,253
50,25,201882,702,807,393,862,850,14,0,0,30,253
26,1539,30793,668,807,31,484,850,521,0,0,55,253
44,625,139161,1915,1932,1341,508,1381,521,0,1741,40,253
51,25,210736,820,190,734,508,850,14,0,0,40,253
34,25,167781,820,807,340,862,850,14,0,0,50,253
37,25,103986,668,807,31,862,850,14,7688,0,39,253
29,25,144592,894,807,31,862,850,14,0,0,50,253
24,25,493034,668,381,31,508,1381,14,0,0,40,253
27,25,184078,1135,1932,1341,837,850,521,0,0,40,253
44,25,191814,2361,807,734,862,850,14,0,0,45,253
24,25,329852,820,381,393,508,850,14,0,0,40,253
54,25,223660,820,807,445,862,850,14,0,0,55,253
47,25,177087,2361,1597,1341,837,850,521,0,0,50,253
30,25,143766,820,381,340,508,850,14,0,0,30,253
35,25,234271,2361,1932,1341,508,850,521,0,0,40,253
39,625,314822,2361,807,1341,862,1381,14,0,0,40,253
42,25,195584,1915,1597,1341,837,1381,521,0,0,40,253
70,634,207938,668,807,445,862,850,14,0,2377,50,253
41,25,126850,894,807,1341,862,338,14,0,0,40,427
36,25,279485,820,381,445,508,850,521,0,0,38,253
44,25,267717,702,807,31,862,850,14,0,0,42,253
42,597,175935,820,1597,63,837,850,14,0,0,40,253
20,25,163665,2361,381,1239,846,850,521,0,0,17,253
29,25,200468,543,381,31,508,850,14,0,0,40,253
27,25,91501,820,807,80,484,850,521,0,0,40,253
30,25,182771,702,807,31,862,338,14,0,0,40,253
59,575,56392,2361,807,428,862,850,14,0,1579,60,253
31,25,20511,668,381,340,508,850,521,0,0,25,253
21,25,538822,820,381,340,1274,850,14,0,0,40,1565
26,25,332008,2361,381,734,837,338,14,0,0,37,1381
57,634,220789,820,807,636,862,850,14,0,0,45,253
59,575,114760,2361,807,734,862,850,14,0,0,20,253
87,597,90338,820,1032,63,508,850,14,0,0,2,253
25,25,181576,2361,381,1239,508,850,14,0,0,55,253
39,25,198841,702,807,31,862,850,14,7688,0,45,253
53,25,53197,702,807,31,862,850,14,3103,0,40,253
32,434,542265,820,381,1341,508,850,521,0,0,40,253
38,25,193026,2324,807,734,862,850,14,0,0,40,253
21,25,25505,1135,381,1341,837,1381,521,0,0,35,253
17,25,375657,2324,381,769,846,850,14,0,0,30,253
44,25,201599,2324,381,393,837,1381,521,0,0,40,253
23,25,181820,2361,381,769,846,850,14,0,0,20,253
57,25,334224,2361,807,734,484,850,521,9386,0,40,253
30,434,54318,2324,807,1239,862,850,14,0,0,40,253
51,575,141388,820,807,428,862,850,14,0,0,55,253
54,575,57101,820,807,734,862,850,14,0,0,35,253
44,25,168515,2361,1932,1341,508,850,521,0,0,40,599
60,25,163665,2361,807,632,862,850,14,0,0,16,253
28,25,207513,668,807,636,862,850,14,7298,0,42,253
39,25,293291,820,807,393,862,850,14,0,0,50,253
55,25,70088,702,807,31,862,850,14,0,0,40,253
36,25,199346,702,807,31,484,850,521,0,0,50,253
55,1539,143949,702,807,31,484,850,521,3103,0,45,253
33,25,207201,820,807,393,862,850,14,0,0,55,253
30,25,430283,820,807,1341,484,850,521,7298,0,40,253
40,1539,293809,668,807,31,862,850,14,0,0,20,253
30,25,378009,702,807,445,862,850,14,0,0,50,253
40,25,226608,2361,1932,80,508,850,14,0,0,30,3058
24,25,314182,820,381,1239,508,850,521,0,0,50,253
18,25,170544,2324,381,636,846,850,14,0,0,20,253
18,25,94196,820,381,769,846,850,521,0,0,25,253
49,25,193047,820,807,734,862,850,14,0,0,45,253
42,25,112607,820,807,734,862,850,14,0,0,50,253
28,1539,146949,820,807,769,862,850,14,0,0,40,253
32,25,309513,1915,807,734,862,850,14,0,0,40,253
48,575,191389,2361,1597,636,837,850,521,0,0,50,253
24,25,213902,1150,381,1332,846,850,521,0,0,32,599
73,575,46514,820,807,636,484,850,521,0,0,25,253
35,25,75855,702,807,31,862,1381,14,7298,0,40,2334
23,25,38707,2361,807,1239,862,850,14,0,0,60,253
19,25,188568,2361,381,1332,508,850,521,0,0,40,253
27,25,215014,820,807,636,862,850,14,0,0,35,1565
27,25,184477,735,381,340,508,850,14,0,0,40,253
41,575,204235,894,807,31,862,850,14,0,0,50,253
31,25,39054,820,807,734,862,850,14,0,0,20,253
64,634,272531,820,807,734,862,850,14,0,0,40,253
45,25,358701,735,381,340,846,850,14,0,0,10,1565
47,25,217750,820,807,340,484,850,521,0,0,35,253
22,25,200374,820,381,393,1274,850,14,0,0,35,253
24,25,498349,668,381,1239,837,1381,521,0,0,40,253
69,434,170458,820,807,340,862,850,14,0,0,20,253
40,575,57233,1135,807,445,862,850,14,0,0,40,253
45,25,188432,820,807,734,862,850,14,0,0,40,253
47,575,33300,1915,381,428,1274,850,14,10520,0,45,253
31,25,225779,820,381,393,508,850,521,0,0,40,253
48,25,46677,1915,1932,445,837,850,521,0,0,42,253
41,25,227968,668,807,31,484,1381,521,0,0,35,1307
34,25,85355,668,381,1341,846,850,14,0,0,40,253
48,25,207120,2361,807,31,862,850,14,0,0,40,253
28,1539,229223,1135,807,31,484,850,521,7688,0,36,253
20,25,224640,1915,381,445,846,850,521,0,0,40,253
39,25,139012,668,807,1341,862,338,14,0,0,40,427
40,625,130749,2361,1932,445,508,1381,521,0,0,40,253
28,25,204516,543,381,1239,508,850,14,0,0,45,253
20,25,105479,2361,381,636,508,850,521,0,0,25,253
41,25,197093,668,1932,31,508,1381,14,0,0,40,253
49,634,431245,2361,807,636,862,850,14,0,0,50,253
24,25,155150,820,807,393,862,850,14,0,0,40,253
35,434,216035,820,807,632,862,850,14,0,0,40,253
22,25,388247,2361,381,636,846,850,14,0,0,40,253
23,25,208908,668,381,340,508,850,521,0,0,30,253
23,25,259301,820,1932,445,837,850,521,0,0,40,253
42,575,69333,1135,807,1239,862,850,14,4386,0,80,253
34,25,167893,2361,807,31,862,850,14,0,0,64,253
32,625,386877,1135,381,80,846,1381,14,4650,0,40,253
54,25,146551,820,807,1341,862,850,14,0,0,54,253
48,25,238360,668,1597,1341,837,338,521,0,0,40,427
38,25,187748,668,807,31,862,850,14,0,0,40,253
48,434,50748,668,1932,1341,837,850,521,0,0,40,253
22,25,50136,534,807,340,862,850,14,0,0,40,599
42,25,111483,668,807,80,862,850,14,0,0,50,253
31,25,298871,19,807,31,862,338,14,0,0,40,203
27,25,147340,820,381,340,508,850,521,0,0,50,253
57,25,132704,702,1597,31,508,850,14,10520,0,32,253
46,434,327786,1135,1932,80,508,850,521,3325,0,42,253
44,625,243636,1135,807,734,862,850,14,0,0,40,253
42,1539,194417,2361,807,632,862,850,14,0,0,40,253
24,25,236696,668,381,445,508,850,14,0,0,40,253
38,25,337130,1090,190,734,508,850,14,0,0,40,1565
29,25,273051,668,807,445,862,850,14,0,0,52,1045
38,25,186191,820,807,734,862,850,14,0,0,55,253
33,25,268451,2361,1932,445,837,850,521,0,0,40,253
61,25,154600,820,807,340,484,850,521,0,0,4,253
49,1539,405309,1135,807,734,862,850,14,0,0,40,253
51,575,99185,1915,807,445,862,850,14,0,0,40,253
42,25,191765,820,1932,340,1274,1381,521,0,0,35,253
21,25,253583,820,381,769,846,850,14,0,0,40,253
29,597,297054,820,1932,63,508,850,14,0,0,40,253
54,25,204397,2361,807,428,862,850,14,0,0,50,253
23,25,288771,2361,381,1341,508,850,521,0,0,30,253
52,25,173987,543,807,734,862,850,14,0,0,40,253
28,1539,33662,702,807,31,484,850,521,7298,0,40,253
23,25,91658,2361,1932,769,846,850,14,0,0,40,253
43,25,226902,820,807,636,862,850,14,0,0,80,253
45,25,232586,2361,807,734,862,850,14,0,0,50,253
51,575,291755,1150,807,445,862,850,14,0,0,42,253
29,597,207032,820,190,63,837,1381,521,0,0,42,1307
23,25,161478,2361,381,636,846,338,521,0,0,40,253
73,575,109833,668,807,428,862,850,14,0,0,30,253
47,575,229394,2324,1932,445,837,850,521,0,0,55,253
61,597,69285,820,807,63,862,850,14,0,0,37,253
26,25,491862,1135,381,445,508,1381,521,0,0,40,253
40,25,311534,820,807,769,862,850,14,0,0,40,253
32,575,420895,668,807,636,862,850,14,0,0,47,253
39,25,226374,543,1932,340,837,1381,521,0,0,40,253
33,625,101345,668,381,31,508,850,521,0,0,40,253
35,25,48779,820,807,428,862,850,14,0,0,35,253
42,25,152676,820,1932,445,846,850,14,0,0,40,253
46,25,164877,2361,807,734,862,850,14,0,0,44,253
33,25,97521,820,381,1341,846,850,14,0,0,40,253
47,25,88564,534,381,393,846,850,14,0,0,20,253
33,25,188246,668,807,445,862,850,14,0,0,40,253
26,25,189185,820,1932,1341,846,850,521,0,0,40,253
42,434,163069,2361,1932,1341,837,1381,521,0,0,40,253
28,25,251905,668,807,31,862,850,14,0,0,50,253
29,25,112403,534,807,393,862,850,14,0,0,40,2334
18,25,36882,735,381,636,846,850,521,0,0,20,253
33,575,195891,2361,807,445,862,850,14,0,0,45,253
36,25,194905,668,1032,31,837,850,521,0,0,44,253
33,25,133503,820,807,632,862,850,14,7688,0,48,253
40,25,31621,820,190,1341,837,850,521,0,0,40,253
57,575,413373,19,807,636,862,850,14,0,1902,40,253
40,25,196029,820,1932,1239,837,850,14,0,0,45,253
36,25,107302,820,807,80,862,850,14,0,0,50,253
45,25,151267,668,381,1341,508,1381,521,0,0,40,253
52,25,256861,668,807,445,862,850,14,0,0,50,253
24,25,82777,820,1597,393,508,850,14,0,0,40,253
30,25,147430,820,190,1341,508,850,521,0,0,40,253
28,597,60726,820,381,63,846,1381,14,0,0,40,253
46,575,165754,19,381,31,508,850,521,0,0,45,253
36,25,448337,820,1597,636,837,1381,521,0,0,40,253
48,25,185079,820,381,445,508,850,521,0,0,50,253
36,25,418702,1135,1932,1341,837,850,521,0,0,40,253
48,25,41504,820,807,1239,862,850,14,0,0,40,253
21,25,387335,2361,381,80,846,850,521,0,1719,9,253
18,25,261720,820,381,1341,508,850,521,0,0,40,253
38,25,133963,668,1932,31,508,850,521,0,0,50,253
66,597,357750,2324,1032,63,508,1381,521,0,0,40,253
36,434,179488,668,807,632,862,850,14,7298,0,55,253
38,25,60135,820,381,1239,508,850,521,0,0,40,253
55,575,308746,894,1032,31,508,850,14,0,0,55,253
27,25,278720,820,807,734,862,850,14,0,0,45,253
22,434,477505,1915,381,1341,508,850,14,0,0,40,253
29,25,164711,2361,381,769,1274,850,14,0,0,40,253
40,25,208277,2361,381,445,837,850,521,0,0,40,253
21,25,39943,2361,381,636,846,850,521,0,0,20,253
49,25,104542,820,1932,1341,508,850,521,0,0,40,253
29,25,286634,668,807,31,484,850,521,0,0,50,253
28,25,142712,668,381,445,508,850,14,0,0,50,253
26,25,336404,820,807,632,862,850,14,0,0,40,253
33,25,117983,820,381,1341,508,850,521,0,0,41,253
72,597,108796,894,807,63,862,850,14,0,0,40,253
59,25,59469,702,807,80,862,850,14,0,0,40,1348
37,25,171968,1135,807,1341,862,850,14,0,0,40,253
56,597,119254,543,1932,63,508,850,521,0,0,40,253
27,25,278617,2361,381,734,508,850,14,0,0,40,253
39,25,72338,702,807,31,862,338,14,0,0,40,427
49,1539,343231,702,381,31,508,850,521,0,0,80,253
30,25,63910,820,807,636,846,338,521,0,0,40,253
28,25,190350,539,807,632,484,1381,521,0,0,40,253
