Id,Reputation,CreationDate,Views,UpVotes,DownVotes
44078,1,118406554,0,0,0
44079,1,118406677,1,0,0
44080,11,118406826,0,0,0
44081,1,118409014,0,0,0
44082,21,118410053,0,1,0
44083,1,118410876,0,0,0
44084,1,118412845,1,0,0
44085,1,118415686,0,0,0
44086,179,118416715,8,7,0
44087,3,118417680,1,0,0
44088,1,118418456,0,0,0
44089,1,118422336,0,0,0
44090,1,118429246,0,0,0
44091,1,118429971,0,0,0
44092,8,118431246,0,0,0
44093,1,118431333,0,0,0
44094,1,118440408,0,0,0
44095,1,118441784,0,0,0
44096,101,118442397,0,5,0
44097,1,118443033,0,0,0
44098,1,118443510,0,0,0
44099,1,118443804,0,0,0
44100,1,118444477,0,0,0
44101,101,118445768,0,0,0
44102,1,118445917,1,0,0
44103,1,118445923,1,0,0
44104,1,118446272,0,0,0
44105,128,118446787,7,2,0
44106,1,118452817,0,0,0
44107,91,118455126,0,2,0
44108,13,118457515,2,0,0
44109,101,118459181,0,0,0
44110,1,118459466,0,0,0
44111,1,118461430,0,0,0
44112,101,118466427,9,0,0
44113,6,118469330,0,0,0
44114,101,118469560,0,15,0
44115,26,118470641,4,0,0
44116,1,118473950,0,0,0
44117,101,118477023,0,0,0
44118,1,118477081,0,0,0
44119,1,118477437,0,0,0
44120,6,118478243,0,0,0
44121,101,118480375,0,0,0
44122,6,118485576,3,0,0
44123,1,118486350,0,0,0
44124,101,118486604,0,0,0
44125,1,118487702,0,0,0
44126,21,118488122,0,2,0
44127,11,118490304,1,0,0
44128,101,118494733,0,0,0
44129,101,118495904,0,3,0
44130,11,118497737,1,0,0
44131,1,118498179,0,0,0
44132,1,118500403,0,0,0
44133,26,118502395,5,0,0
44134,4,118504426,0,0,0
44135,16,118505008,4,0,0
44136,101,118505815,0,0,0
44137,6,118506158,1,0,0
44138,6,118506187,0,0,0
44139,1,118510265,15,0,0
44140,1,118513049,2,0,0
44141,1,118516984,0,0,0
44142,266,118517450,9,16,0
44143,1,118518243,0,0,0
44144,25,118518691,8,4,0
44145,1,118518968,0,0,0
44146,8,118519827,0,0,0
44147,1,118522525,0,0,0
44148,1,118525359,0,0,0
44149,1,118526170,0,0,0
44150,1,118527066,0,0,0
44151,13,118527812,3,0,0
44152,101,118531231,0,1,0
44153,1,118536539,0,0,0
44154,16,118542436,0,0,0
44155,1,118542816,1,0,0
44156,101,118544127,0,0,0
44157,101,118545144,0,1,0
44158,6,118546093,1,0,0
44159,1,118550230,0,0,0
44160,1,118553553,1,0,0
44161,101,118556393,0,1,0
44162,1,118557348,0,0,0
44163,106,118559499,8,1,0
44164,1,118560563,0,0,0
44165,1,118560647,0,0,0
44166,1,118564695,0,0,0
44167,101,118564968,0,0,0
44168,1,118566247,0,0,0
44169,6,118568356,11,0,0
44170,1,118569334,0,0,0
44171,31,118570151,1,2,0
44172,1,118570583,0,0,0
44173,1,118571113,0,0,0
44174,1,118571887,1,0,0
44175,1,118572443,0,0,0
44176,1,118573951,0,0,0
44177,101,118576225,0,0,0
44178,1,118576914,0,0,0
44179,101,118578251,0,0,0
44180,1,118579973,2,0,0
44181,3,118580782,0,0,0
44182,18,118581409,3,0,0
44183,6,118582168,1,0,0
44184,1,118585128,0,0,0
44185,101,118586165,1,0,0
44186,1,118589547,0,0,0
44187,1,118592153,0,0,0
44188,1,118593595,0,0,0
44189,1,118595551,0,0,0
44190,1,118595686,0,0,0
44191,101,118596635,0,0,0
44192,1,118596769,0,0,0
44193,18,118599282,0,1,0
44194,1,118599730,0,0,0
44195,11,118600176,1,0,0
44196,31,118602329,0,0,0
44197,1,118602649,1,0,0
44198,6,118603169,1,0,0
44199,1,118604285,0,0,0
44200,8,118605544,0,0,0
44201,101,118606953,0,0,0
44202,1,118607540,0,0,0
44203,8,118607665,2,0,0
44204,101,118607672,0,1,0
44205,101,118608489,0,1,0
44206,101,118609256,0,1,0
44207,1,118609879,0,0,0
44208,31,118610207,2,0,0
44210,34,118612478,0,0,0
44211,11,118612955,0,0,0
44212,3,118613127,0,0,0
44213,18,118613150,5,0,0
44214,1,118614491,0,0,0
44215,101,118615575,1,0,0
44216,1,118616328,2,0,0
44217,101,118619566,0,0,0
44218,1,118620884,0,0,0
44219,26,118621339,1,0,0
44220,1,118622172,0,0,0
44221,1,118624687,0,0,0
44222,1,118625281,2,0,0
44223,6,118628609,1,0,0
44224,101,118629537,1,0,0
44225,1,118632193,0,0,0
44226,1,118632842,2,0,0
44227,20,118632881,4,3,0
44228,1,118633257,0,0,0
44229,1,118633928,0,0,0
44230,8,118634762,0,0,0
44231,101,118635194,0,2,0
44232,1,118635594,0,0,0
44233,11,118636584,0,0,0
44234,1,118640559,0,0,0
44235,1,118641059,0,0,0
44236,13,118643795,0,0,0
44237,1,118646748,0,0,0
44238,1,118647824,0,0,0
44239,1,118648565,0,0,0
44240,1,118652578,0,0,0
44241,6,118653968,0,0,0
44242,1,118655195,0,0,0
44243,1,118657929,1,0,0
44244,1,118658377,0,0,0
44245,6,118659340,9,0,0
44246,1,118662746,2,0,0
44247,101,118662763,1,1,0
44248,1,118664840,0,0,0
44249,101,118665894,0,0,0
44250,101,118665995,0,0,0
44251,18,118666515,10,0,0
44252,16,118666569,1,0,0
44253,1,118668383,0,0,0
44254,1,118669106,0,0,0
44255,1,118671162,0,0,0
44256,1,118671344,1,0,0
44257,1,118671655,1,0,0
44258,6,118671964,0,0,0
44259,101,118673144,0,0,0
44260,101,118675842,4,0,0
44261,1,118676896,0,0,0
44262,36,118677602,1,0,0
44263,1,118678004,1,0,0
44264,11,118679258,1,0,0
44265,1,118679865,0,0,0
44266,1,118680975,0,0,0
44267,16,118681556,0,0,0
44268,21,118681978,0,0,0
44269,4767,118683873,397,363,41
44270,1,118684926,0,0,0
44271,1,118686199,0,0,0
44272,1,118688209,0,0,0
44273,1,118692011,0,0,0
44274,1,118693212,0,0,0
44275,1,118696289,1,0,0
44276,1,118696796,0,0,0
44277,1,118697616,1,0,0
44278,51,118699718,2,0,0
44279,1,118706099,0,0,0
44280,1,118708242,0,0,0
44281,68,118708472,5,0,0
44282,1,118708512,0,0,0
44283,1,118709452,0,0,0
44284,1,118716023,0,0,0
44285,1,118719888,0,0,0
44286,101,118723180,0,0,0
44287,1,118725496,0,0,0
44288,101,118725517,0,3,0
44289,1,118728597,0,0,0
44290,1,118730532,0,0,0
44291,16,118731122,3,1,0
44292,1,118731964,0,0,0
44293,1,118734400,0,0,0
44294,6,118736627,0,0,0
44295,1,118736790,0,0,0
44296,1,118737848,0,0,0
44298,30,118739693,1,0,0
44299,101,118741676,0,1,0
44300,1,118742169,0,0,0
44301,1,118744015,0,0,0
44302,6,118745092,0,0,0
44303,1,118746732,0,0,0
44304,101,118747196,1,0,0
44305,11,118747215,0,0,0
44306,1,118747465,0,0,0
44307,1,118748489,0,0,0
44308,16,118748604,1,0,0
44309,1,118750138,1,0,0
44310,6,118750343,1,0,0
44311,6,118751249,0,0,0
44312,1,118751709,0,0,0
44313,1,118752244,0,0,0
44314,1,118753139,1,0,0
44315,133,118754022,2,3,0
44316,101,118756998,0,0,0
44317,1,118757600,0,0,0
44318,101,118757764,0,0,0
44319,1,118758062,0,0,0
44320,3,118758510,2,0,0
44321,1,118758924,0,0,0
44322,11,118759111,0,0,0
44323,1,118759405,0,0,0
44324,111,118761462,2,0,0
44325,6,118761654,1,0,0
44326,16,118762963,2,0,0
44327,1,118766135,0,0,0
44329,1,118766429,0,0,0
44330,1,118766820,0,0,0
44331,101,118768042,0,1,0
44332,1,118769300,0,0,0
44333,1,118770992,5,0,0
44334,6,118771293,0,0,0
44335,1,118773438,0,0,0
44336,36,118774587,4,0,0
44337,6,118774720,1,0,0
44338,1,118774748,0,0,0
44339,216,118774800,32,7,0
44340,108,118776186,4,7,0
44341,11,118776935,2,0,0
44342,106,118777055,1,0,0
44343,1,118778339,0,0,0
44344,16,117740266,3,0,0
44345,1,118780146,0,0,0
44346,6,118781323,2,0,0
44347,101,118782463,0,1,0
44348,1,118783102,0,0,0
44349,1,118784112,0,0,0
44350,1,118784421,0,0,0
44351,1,118784581,1,0,0
44352,1,118784899,0,0,0
44353,1,118785490,0,0,0
44354,1,118786303,0,0,0
44355,6,118786776,0,0,0
44356,1,118787767,0,0,0
44357,101,118788008,0,0,0
44358,1,118788228,0,0,0
44359,1,118788630,0,0,0
44360,1,118789420,0,0,0
44361,1,118789546,0,0,0
44362,101,118790081,0,9,0
44363,1,118792139,0,0,0
44364,1,118792407,0,0,0
44365,1,118794932,0,0,0
44366,1,118795744,0,0,0
44367,101,118795880,0,1,0
44368,119,118800673,2,1,0
44369,23,118800768,3,1,0
44370,1,118800886,0,0,0
44371,101,118802998,0,0,0
44372,111,118803375,1,2,0
44373,51,118804825,1,2,0
44374,1,118808184,0,0,0
44375,1,118808328,0,0,0
44376,1,118808861,3,0,0
44377,1,118810104,0,0,0
44378,101,118811082,0,0,0
44379,6,118812754,2,0,0
44380,1,118813916,0,0,0
44381,1,118814541,2,0,0
44382,1,118816083,0,0,0
44383,101,118818051,3,2,0
44384,5,118818686,6,0,0
44385,1,118820137,0,0,0
44386,1,118821581,0,0,0
44388,1,118823975,1,0,0
44389,1,118825274,0,0,0
44390,1,118825784,0,0,0
44391,9,118826105,2,0,0
44392,1,118826710,0,0,0
44393,101,118827774,0,0,0
44394,3,118830337,0,0,0
44395,1,118831896,0,0,0
44396,1,118834661,0,0,0
44397,23,118834903,1,4,0
44398,1,118836852,0,0,0
44399,1,118837941,0,0,0
44400,1,118838307,0,0,0
44401,1,118838381,0,0,0
44402,1,118841842,0,0,0
44403,1,118842242,0,0,0
44404,101,118843102,0,6,0
44405,1,118843172,0,0,0
44407,13,118843439,4,0,0
44408,1,118843825,0,0,0
44409,1,118845533,0,0,0
44410,103,118846077,2,0,0
44411,1,118846146,0,0,0
44412,16,118848540,0,0,0
44413,101,118849967,2,0,0
44414,1,118850317,1,0,0
44415,1,118850446,0,0,0
44416,101,118852353,0,0,0
44417,15,118852413,2,2,0
44418,1,118855575,1,0,0
44419,1,118855659,0,0,0
44420,14,118855979,1,0,0
44421,1,118857253,0,0,0
44422,16,118857289,5,0,0
44423,1,118859402,0,0,0
44424,6,118859731,0,0,0
44425,1,118859943,5,0,0
44426,131,118859964,2,1,0
44427,1,118860716,0,0,0
44428,1,118860944,1,0,0
44429,1,118862103,0,0,0
44431,139,118863982,19,3,0
44432,1,118864242,0,0,0
44433,1,118864514,0,0,0
44434,21,118865155,3,0,0
44435,111,118865276,1,1,0
44436,36,118866290,14,0,0
44437,1,118866534,0,0,0
44438,6,118866720,1,0,0
44439,23,118866948,2,1,0
44440,14,118868343,2,0,0
44441,1,118868600,0,0,0
44442,1,118869054,2,0,0
44443,1,118874651,0,0,0
44444,1,118874950,0,0,0
44445,36,118876191,0,0,0
44446,1,118878529,0,0,0
44447,16,118878974,8,0,0
44448,1,118882023,1,0,0
44449,1,118889718,0,0,0
44450,21,118889919,1,3,0
44451,1460,118896582,79,229,27
44452,1,118900429,0,0,0
44453,1,118900571,0,0,0
44454,1,118901128,0,0,0
44455,1,118901421,0,0,0
44456,1,118903697,0,0,0
44457,1,118908193,0,0,0
44458,113,118914271,3,10,0
44459,1,118914271,0,0,0
44460,101,118920312,0,0,0
44461,1,118921450,1,0,0
44462,101,118925835,0,0,0
44463,3,118927883,6,0,0
44464,1,118928313,0,0,0
44465,1,118930196,0,0,0
44466,1,118930298,0,0,0
44467,101,118931715,0,0,0
44468,43,118931880,1,3,0
44469,599,118932734,25,47,2
44470,116,118934701,0,0,0
44471,1,118936546,0,0,0
44472,1,118936763,0,0,0
44473,1,118938668,0,0,0
44474,1,118938750,2,0,0
44475,1,118938792,1,0,0
44476,101,118938985,0,3,0
44477,1,118939314,0,0,0
44478,11,118941130,0,0,0
44479,6,118941140,0,0,0
44480,1,118942266,0,0,0
44481,1,118942400,0,0,0
44482,1,118942659,0,0,0
44483,1,118943625,0,0,0
44484,3,118943706,0,0,0
44485,131,118949597,0,0,0
44486,1,118951909,1,0,0
44487,11,118956426,0,0,0
44488,31,118956449,2,0,0
44489,1,118957191,0,0,0
44490,101,118957622,0,0,0
44491,1,118958879,4,0,0
44492,6,118959839,0,0,0
44493,1,118960709,0,0,0
44494,1,118963372,0,0,0
44495,6,118966787,1,0,0
44496,121,118969782,11,0,0
44497,21,118970635,3,0,0
44498,1,118977456,0,0,0
44499,106,118978656,1,0,0
44500,101,118993732,0,0,0
44501,101,118997556,1,0,0
44502,1,118998004,1,0,0
44503,1,119010385,0,0,0
44504,1,119012105,0,0,0
44505,1,119012812,2,0,0
44506,1,119017825,0,0,0
44507,3,119019655,0,0,0
44508,101,119019994,0,0,0
44509,1,119020471,0,0,0
44510,6,119021559,2,0,0
44511,31,119022652,1,0,0
44512,1,119024601,0,0,0
44513,20,119025953,1,2,0
44514,1,119026710,1,0,0
44515,6,119026748,9,0,0
44516,1,119028047,2,0,0
44517,1,119029712,1,0,0
44518,1,119029721,0,0,0
44519,1,119030501,0,0,0
44520,16,119037628,1,1,0
44521,1,119039807,0,0,0
44522,1,119047242,0,0,0
44523,1,119047479,0,0,0
44524,101,119048196,0,0,0
44526,118,119048874,3,0,0
44527,103,119050261,3,3,0
44528,1,119050404,0,0,0
44529,1,119051683,0,0,0
44530,1,119052698,9,0,0
44531,13,119053560,11,0,0
44532,101,119061098,0,0,0
44533,6,119063177,0,0,0
44534,1,119066505,0,0,0
44535,6,119070447,0,0,0
44536,6,119070743,4,0,0
44537,106,119077794,0,0,0
44539,1,119079331,0,0,0
44540,1,119095646,0,0,0
44541,6,119096914,0,0,0
44542,1,119097490,0,0,0
44543,3,119102548,3,0,0
44544,16,119103982,5,1,0
44545,1,119105512,0,0,0
44546,101,119105520,1,5,0
44547,3,119107558,0,0,0
44548,101,119108812,0,1,0
44549,1,119109941,0,0,0
44550,1,119114194,4,0,0
44551,1,119114465,2,0,0
44552,101,119114905,0,0,0
44553,16,119116235,1,0,0
44554,3,119117127,0,0,0
44555,1,119118807,0,0,0
44556,1,119123264,1,0,0
44557,1,119126554,0,0,0
44558,1,119128134,0,0,0
44559,101,119128356,4,0,0
44560,1,119128518,0,0,0
44561,76,119133062,10,2,0
44562,1,119135652,2,0,0
44563,1,119135949,0,0,0
44564,1,119137302,0,0,0
44565,1,119139457,0,0,0
44566,1,119140379,0,0,0
44567,6,119140692,0,0,0
44568,101,119141632,0,0,0
44569,13,119141925,0,0,0
44570,21,119143162,5,0,0
44571,1,119146875,0,0,0
44572,13,119148110,0,0,0
44573,11,119149623,2,0,0
44574,101,119155401,0,0,0
44575,101,119165543,0,1,0
44576,21,119172046,4,1,0
44577,1,119173645,5,0,0
44578,1,119173896,0,0,0
44579,1,119174396,2,0,0
44580,1,119174906,0,0,0
44581,1,119177906,0,0,0
44582,101,119178025,1,1,0
44583,1,119179277,0,0,0
44584,101,119181255,2,0,0
44585,1,119182457,1,0,0
44586,1,119186076,0,0,0
44587,1,119193093,0,0,0
44588,1,119193420,3,0,0
44589,11,119194388,0,0,0
44590,11,119194906,0,0,0
44591,11,119198182,3,0,0
44592,11,119198287,1,0,0
44593,21,119199111,0,0,0
44594,1,119199288,1,0,0
44595,101,119200672,0,0,0
44596,1,119204106,0,0,0
44597,1,119204967,0,0,0
44598,1,119205384,0,0,0
44599,1,119205776,0,0,0
44600,101,119205853,1,0,0
44601,1,119207361,1,0,0
44602,1,119207738,0,0,0
44603,201,119209381,1,1,0
44604,133,119210179,0,3,0
44605,108,119211942,2,1,0
44606,1,119211950,0,0,0
44607,1,119212680,0,0,0
44608,1,119214290,1,0,0
44609,108,119215992,1,3,0
44610,1,119216665,0,0,0
44611,1,119216672,1,0,0
44612,6,119217366,0,0,0
44613,21,119217558,4,0,0
44614,1,119218451,0,0,0
44615,101,119219819,0,1,0
44616,1,119220393,0,0,0
44617,1,119220409,2,0,0
44618,128,119220670,1,0,0
44619,1,119220860,0,0,0
44620,1,119222298,1,0,0
44621,1,119225643,1,0,0
44622,1,119227016,0,0,0
44623,101,119228210,1,5,0
44624,1,119228451,0,0,0
44625,6,119229241,3,0,0
44626,18,119232080,0,0,0
44627,101,119233789,0,0,0
44628,1,119237170,0,0,0
44629,1,119237515,0,0,0
44630,6,119239820,0,0,0
44631,1,119239943,0,0,0
44632,1,119240272,1,0,0
44633,23,119243122,1,0,0
44634,101,119244876,0,0,0
44635,59,119247316,20,0,0
44636,1,119250984,0,0,0
44637,11,119254294,1,0,0
44638,26,119254458,3,0,0
44639,6,119264963,0,0,0
44640,101,119265475,0,1,0
44641,1,119265487,2,0,0
44642,1,119267271,0,0,0
44643,1,119270234,0,0,0
44644,1,119270341,3,0,0
44645,1,119276015,1,0,0
44646,1,119277780,0,0,0
44647,1,119278850,0,0,0
44648,1,119279339,6,0,0
44649,101,119280114,0,0,0
44650,75,119280463,1,3,0
44651,1,119281403,0,0,0
44652,1,119281424,0,0,0
44653,1,119281480,2,0,0
44654,11,119282009,3,0,0
44655,1,119282384,0,0,0
44656,1,119282580,0,0,0
44657,1,119282832,0,0,0
44658,11,119282866,1,0,0
44659,1,119284181,1,0,0
44660,38,119285432,7,2,0
44661,1,119285949,1,0,0
44662,1,119286826,0,0,0
44663,6,119287154,2,0,0
44664,6,119289660,0,0,0
44665,8,119292927,1,0,0
44666,1,119293290,0,0,0
44667,1,119293945,1,0,0
44668,111,119296487,0,0,0
44669,1,119296496,0,0,0
44670,1,119296599,0,0,0
44671,16,119296707,4,0,0
44672,1,119297241,0,0,0
44673,1,119297631,0,0,0
44674,1,119297693,0,0,0
44675,111,119298332,0,0,0
44676,23,119298479,1,2,0
44677,18,119298605,7,0,0
44678,6,119298983,0,0,0
44679,101,119300313,0,0,0
44680,26,119300946,2,0,0
44681,6,119301773,0,0,0
44682,1,119301995,0,0,0
44683,1,119302592,0,0,0
44684,1,119302885,0,0,0
44685,76,119303090,3,2,0
44686,6,119304328,0,0,0
44687,1,119305431,0,0,0
44688,1,119307259,0,0,0
44689,101,119307402,0,0,0
44690,1,119307820,0,0,0
44692,1,119309042,0,0,0
44693,1,119310439,0,0,0
44694,1,119310881,0,0,0
44695,101,119311488,0,1,0
44696,1,119312177,6,0,0
44697,1,119315609,1,0,0
44698,1,119315877,0,0,0
44699,16,119317448,2,0,0
44700,6,119318351,2,0,0
44701,1,119319360,0,0,0
44702,101,119320640,0,0,0
44703,1,119324731,0,0,0
44704,106,119325878,0,0,0
44705,101,119328068,0,1,0
44706,1,119328834,0,0,0
44707,1,119332796,0,0,0
44708,1,119343886,0,0,0
44709,1,119344453,0,0,0
44710,1,119346438,0,0,0
44711,31,119346513,2,0,0
44712,11,119347660,1,0,0
44713,26,119348693,0,0,0
44714,1,119352753,0,0,0
44715,3,119355190,0,0,0
44716,1,119356927,0,0,0
44717,6,119357511,0,0,0
44718,1,119357704,0,0,0
44719,101,119357991,1,1,0
44720,3,119360014,0,0,0
44721,101,119361400,1,0,0
44722,1,119361666,0,0,0
44723,101,119365401,1,0,0
44724,6,119367023,1,0,0
44725,41,119367212,2,0,0
44726,1,119367515,0,0,0
44727,1,119367614,0,0,0
44728,1,119368452,0,0,0
44729,101,119368540,0,2,0
44730,1,119368581,0,0,0
44731,21,119368673,4,0,0
44732,1,119370567,0,0,0
44733,1,119370884,0,0,0
44734,1,119370996,3,0,0
44735,1,119371373,0,0,0
44736,116,119371811,0,3,0
44737,1,119373366,0,0,0
44738,1,119374852,0,0,0
44739,101,119375829,0,4,0
44740,1,119376442,0,0,0
44741,1,119380917,1,0,0
44742,1,119382191,0,0,0
44743,101,119383573,0,1,0
44744,1,119384865,0,0,0
44745,1,119385096,0,0,0
44746,118,119388436,0,1,0
44747,103,119388493,0,3,0
44748,1,119388958,0,0,0
44749,6,119392284,3,0,0
44750,1,119394733,0,0,0
44751,26,119394923,2,0,0
44752,1,119395806,0,0,0
44753,101,119396524,1,0,0
44754,1,119398549,2,0,0
44755,6,119398649,0,0,0
44757,1,119401762,0,0,0
44758,1,119401851,3,0,0
44759,1,119402681,1,0,0
44760,418,119404997,52,34,0
44761,16,119406729,3,0,0
44762,1,119409647,0,0,0
44763,1,119413035,0,0,0
44764,1156,119419529,80,204,1
44765,1,119421500,0,0,0
44766,11,119424499,0,0,0
44767,6,119426289,0,0,0
44768,6,119429321,0,0,0
44769,1,119430147,0,0,0
44770,1,119431227,0,0,0
44771,103,119432420,0,0,0
44772,1,119435409,0,0,0
44773,1,119435701,0,0,0
44774,103,119441485,1,3,0
44775,1,119445692,0,0,0
44776,1,119450688,0,0,0
44777,1,119451094,0,0,0
44778,1,119452426,0,0,0
44779,113,119455572,0,0,0
44780,6,119457801,1,0,0
44781,101,119458655,0,0,0
44782,1,119459456,0,0,0
44783,76,119460331,2,0,0
44784,26,119460545,2,0,0
44785,1,119462045,0,0,0
44786,11,119462547,1,0,0
44787,1,119463093,0,0,0
44788,1,119464002,0,0,0
44789,1,119465367,2,0,0
44790,1,119466931,0,0,0
44791,1,119468735,0,0,0
44792,1,119469203,1,0,0
44793,101,119470663,0,0,0
44794,1,119471888,1,0,0
44795,507,119473173,14,15,0
44796,6,119473439,0,0,0
44797,60,119474284,6,8,0
44798,6,119476123,0,0,0
44799,1,119478297,1,0,0
44800,101,119478340,0,0,0
44801,1,119480897,0,0,0
44802,11,119482809,1,0,0
44803,1,119482925,1,0,0
44804,16,119484836,1,0,0
44805,16,119485551,0,0,0
44806,1,119486252,0,0,0
44807,11,119487384,7,0,0
44808,101,119487713,0,3,0
44809,1,119487897,0,0,0
44810,101,119491273,0,0,0
44811,101,119492545,0,1,0
44812,1,119500950,0,0,0
44813,16,119502121,3,0,0
44814,1,119503073,2,0,0
44815,101,119503907,0,1,0
44816,51,119505786,6,4,0
44817,101,119509563,0,0,0
44818,1,119509895,0,0,0
44819,6,119510389,0,0,0
44820,31,119510706,0,0,0
44821,6,119511149,9,0,0
44822,1,119511609,0,0,0
44823,1,119512602,0,0,0
44824,11,119513757,0,0,0
44825,1,119520235,2,0,0
44826,1,119521218,1,0,0
44827,1,119523835,0,0,0
44828,101,119526504,0,0,0
44829,1,119527055,0,0,0
44830,1,119528806,0,0,0
44831,6,119528913,0,0,0
44832,1,119529044,1,0,0
44833,21,119532825,1,0,0
44834,1,119536196,0,0,0
44835,1,119537306,0,0,0
44836,111,119537309,3,2,0
44837,1,119537767,0,0,0
44838,1,119538474,0,0,0
44839,166,119540772,0,2,0
44840,6,119541434,1,0,0
44841,1,119543343,0,0,0
44842,1,119543587,0,0,0
44843,1,119545533,0,0,0
44844,1,119545797,4,0,0
44845,50,119546109,5,3,0
44846,21,119546250,3,0,0
44847,121,119547488,3,5,0
44848,8,119548403,2,0,0
44849,101,119549149,1,1,0
44850,1,119549898,0,0,0
44851,101,119550746,0,0,0
44852,1,119551885,1,0,0
44853,1,119552522,0,0,0
44854,6,119553752,0,0,0
44855,1,119554231,0,0,0
44856,101,119555665,0,0,0
44857,1,119555762,0,0,0
44858,1,119555955,0,0,0
44859,1,119555979,0,0,0
44860,23,119556960,7,0,0
44861,1,119557870,0,0,0
44862,3,119557880,6,0,0
44863,1,119558153,0,0,0
44864,61,119559396,3,0,0
44865,31,119560071,6,1,0
44866,101,119562250,0,0,0
44867,1,119564209,0,0,0
44868,1,119565513,2,0,0
44869,1,119566904,0,0,0
44870,17,119568557,1,2,0
44871,1,119570456,1,0,0
44872,1,119573337,0,0,0
44873,8,119575177,2,0,0
44874,1,119575738,1,0,0
44875,1,119578973,1,0,0
44876,1,119581079,0,0,0
44877,1,119584152,0,0,0
44878,1,119586931,0,0,0
44879,16,119590982,1,0,0
44880,1,119591053,0,0,0
44881,111,119601086,2,1,0
44882,101,119602473,0,0,0
44884,101,119608572,0,1,0
44885,16,119610508,1,0,0
44886,1,119611326,0,0,0
44887,1,119612435,0,0,0
44888,16,119613251,7,0,0
44889,1,119613676,15,0,0
44890,1,119614585,0,0,0
44891,1,119618669,0,0,0
44892,3,119622478,2,0,0
44893,1,119626532,0,0,0
44894,1,119628304,0,0,0
44895,134,119631660,3,3,0
44896,1,119633711,0,0,0
44897,1,119634515,0,0,0
44898,1,119636285,0,0,0
44899,15,119638803,1,0,0
44900,8,119639056,1,0,0
44901,1,119639452,0,0,0
44902,16,119644519,0,0,0
44903,30,119645962,0,42,0
44904,1,119646915,0,0,0
44905,1,119647363,5,0,0
44906,101,119653508,0,0,0
44907,1,119657443,0,0,0
44908,1,119658727,0,0,0
44909,1,119660266,1,0,0
44910,1,119662983,0,0,0
44911,1,119665026,1,0,0
44912,1,119666891,0,0,0
44913,1,119667073,0,0,0
44914,101,119671621,0,2,0
44915,1,119673555,0,0,0
44916,1,119673879,0,0,0
44917,11,119674598,0,0,0
44918,1,119675457,0,0,0
44919,1,119675985,0,0,0
44920,1,119677466,0,0,0
44921,113,119677690,0,0,0
44922,1,119678856,0,0,0
44923,101,119679605,1,2,0
44924,1,119679786,1,0,0
44925,8,119682766,0,0,0
44926,111,119684138,4,0,0
44927,6,119685791,0,0,0
44928,101,119687116,0,0,0
44929,1,119689260,1,0,0
44930,1,119694284,0,0,0
44931,16,119695622,1,2,0
44932,101,119696353,0,1,0
44933,1,119699272,0,0,0
44934,6,119702169,1,0,0
44935,1,119707447,0,0,0
44936,1,119707859,0,0,0
44937,18,119708542,8,3,0
44938,1,119711969,0,0,0
44939,104,119712179,4,18,0
44940,1,119712441,0,0,0
44941,1,119713639,1,0,0
44942,13,119717964,1,0,0
44943,11,119718791,0,0,0
44944,101,119718847,0,2,0
44945,1,119719276,0,0,0
44946,6,119719857,0,0,0
44947,1,119720378,0,0,0
44948,1,119721303,1,0,0
44949,6,119721765,0,0,0
44950,1,119721887,0,0,0
44951,111,119722945,3,0,0
44952,135,119723894,12,21,1
44953,1,119725592,0,0,0
44954,1,119726101,1,0,0
44955,1,119728585,1,0,0
44956,1,119729823,0,0,0
44957,1,119730789,0,0,0
44958,6,119731917,0,0,0
44959,1,119734358,0,0,0
44960,1,119735004,0,0,0
44961,1,119735882,0,0,0
44962,103,119737119,1,0,0
44963,6,119737917,0,0,0
44964,1,119738988,0,0,0
44965,2062,119739376,99,13,0
44966,1,119739467,0,0,0
44967,111,119741369,1,0,0
44968,21,119742681,1,0,0
44969,45,119744248,8,2,0
44970,1,119744975,0,0,0
44971,101,119746114,1,0,0
44972,3,119754483,2,0,0
44973,8,119756079,0,0,0
44974,1,119756932,0,0,0
44975,1,119760272,0,0,0
44976,1,119761448,0,0,0
44977,1,119761937,0,0,0
44978,1,119764729,0,0,0
44979,1,119769163,0,0,0
44980,101,119769711,0,0,0
44981,101,119769977,0,2,0
44982,1,119772612,0,0,0
44983,1,119773289,0,0,0
44984,1,119773302,0,0,0
44985,1,119774077,0,0,0
44986,1,119774548,0,0,0
44987,1,119777476,0,0,0
44988,1,119778392,0,0,0
44989,101,119783888,0,2,0
44990,21,119785296,1,0,0
